Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
32;Akershus;3222;Lørenskog;;;PS;Partiet Sentrum;1,61574;36412;155;167;322;;;1;0;
32;Akershus;3224;Rælingen;;;A;Arbeiderpartiet;38,18541;14965;1361;1926;3287;;;14;0;
32;Akershus;3224;Rælingen;;;SV;SV - Sosialistisk Venstreparti;4,64684;14965;164;236;400;;;2;0;
32;Akershus;3224;Rælingen;;;RØDT;Rødt;1,77742;14965;55;98;153;;;0;0;
32;Akershus;3224;Rælingen;;;SP;Senterpartiet;3,40381;14965;85;208;293;;;1;0;
32;Akershus;3224;Rælingen;;;KRF;Kristelig Folkeparti;2,42797;14965;67;142;209;;;1;0;
32;Akershus;3224;Rælingen;;;MDG;Miljøpartiet De Grønne;3,45028;14965;112;185;297;;;1;0;
32;Akershus;3224;Rælingen;;;V;Venstre;3,85688;14965;116;216;332;;;1;0;
32;Akershus;3224;Rælingen;;;H;Høyre;27,76487;14965;910;1480;2390;;;10;0;
32;Akershus;3224;Rælingen;;;FRP;Fremskrittspartiet;9,75836;14965;315;525;840;;;3;0;
32;Akershus;3224;Rælingen;;;INP;Industri- og Næringspartiet;2,52091;14965;76;141;217;;;1;0;
32;Akershus;3224;Rælingen;;;KRISTNE;Konservativt;2,20725;14965;76;114;190;;;1;0;
32;Akershus;3226;Aurskog-Høland;;;A;Arbeiderpartiet;36,71509;14344;1264;1718;2982;;;13;0;
32;Akershus;3226;Aurskog-Høland;;;SV;SV - Sosialistisk Venstreparti;3,38587;14344;124;151;275;;;1;0;
32;Akershus;3226;Aurskog-Høland;;;RØDT;Rødt;3,25043;14344;107;157;264;;;1;0;
32;Akershus;3226;Aurskog-Høland;;;SP;Senterpartiet;18,56686;14344;398;1110;1508;;;7;0;
32;Akershus;3226;Aurskog-Høland;;;KRF;Kristelig Folkeparti;5,63901;14344;143;315;458;;;2;0;
32;Akershus;3226;Aurskog-Høland;;;MDG;Miljøpartiet De Grønne;1,13273;14344;41;51;92;;;0;0;
32;Akershus;3226;Aurskog-Høland;;;V;Venstre;1,32972;14344;43;65;108;;;0;0;
32;Akershus;3226;Aurskog-Høland;;;H;Høyre;10,71165;14344;332;538;870;;;4;0;
32;Akershus;3226;Aurskog-Høland;;;FRP;Fremskrittspartiet;19,26865;14344;549;1016;1565;;;7;0;
32;Akershus;3228;Nes;;;A;Arbeiderpartiet;25,16358;19136;1143;1549;2692;;;9;0;
32;Akershus;3228;Nes;;;SP;Senterpartiet;11,36661;19136;414;802;1216;;;4;0;
32;Akershus;3228;Nes;;;KRF;Kristelig Folkeparti;2,13124;19136;101;127;228;;;1;0;
32;Akershus;3228;Nes;;;MDG;Miljøpartiet De Grønne;4,63638;19136;197;299;496;;;2;0;
32;Akershus;3228;Nes;;;V;Venstre;3,6175;19136;150;237;387;;;1;0;
32;Akershus;3228;Nes;;;H;Høyre;18,98486;19136;791;1240;2031;;;7;0;
32;Akershus;3228;Nes;;;FRP;Fremskrittspartiet;21,16283;19136;805;1459;2264;;;7;0;
32;Akershus;3228;Nes;;;INP;Industri- og Næringspartiet;4,42139;19136;134;339;473;;;2;0;
32;Akershus;3228;Nes;;;KRISTNE;Konservativt;1,02823;19136;43;67;110;;;0;0;
32;Akershus;3228;Nes;;;LIBS;Liberalistene;0,62629;19136;19;48;67;;;0;0;
32;Akershus;3228;Nes;;;SVRØDT;Sosialistisk Venstreparti og Rødt;6,8611;19136;344;390;734;;;2;0;
32;Akershus;3230;Gjerdrum;;;A;Arbeiderpartiet;22,16232;5682;343;438;781;;;6;0;
32;Akershus;3230;Gjerdrum;;;SV;SV - Sosialistisk Venstreparti;4,05789;5682;69;74;143;;;1;0;
32;Akershus;3230;Gjerdrum;;;SP;Senterpartiet;13,76277;5682;146;339;485;;;3;0;
32;Akershus;3230;Gjerdrum;;;KRF;Kristelig Folkeparti;4,25653;5682;63;87;150;;;1;0;
32;Akershus;3230;Gjerdrum;;;MDG;Miljøpartiet De Grønne;5,93076;5682;95;114;209;;;2;0;
32;Akershus;3230;Gjerdrum;;;V;Venstre;5,10783;5682;62;118;180;;;1;0;
32;Akershus;3230;Gjerdrum;;;H;Høyre;32,12259;5682;459;673;1132;;;8;0;
32;Akershus;3230;Gjerdrum;;;FRP;Fremskrittspartiet;12,59932;5682;173;271;444;;;3;0;
32;Akershus;3232;Nittedal;;;A;Arbeiderpartiet;18,88545;19455;999;1258;2257;;;6;0;
32;Akershus;3232;Nittedal;;;SV;SV - Sosialistisk Venstreparti;7,79014;19455;465;466;931;;;2;0;
32;Akershus;3232;Nittedal;;;RØDT;Rødt;2,87005;19455;166;177;343;;;1;0;
32;Akershus;3232;Nittedal;;;SP;Senterpartiet;4,84478;19455;244;335;579;;;1;0;
32;Akershus;3232;Nittedal;;;KRF;Kristelig Folkeparti;2,40147;19455;126;161;287;;;1;0;
32;Akershus;3232;Nittedal;;;MDG;Miljøpartiet De Grønne;5,96603;19455;327;386;713;;;2;0;
32;Akershus;3232;Nittedal;;;V;Venstre;8,38424;19455;377;625;1002;;;2;0;
32;Akershus;3232;Nittedal;;;H;Høyre;32,57468;19455;1678;2215;3893;;;9;0;
32;Akershus;3232;Nittedal;;;FRP;Fremskrittspartiet;12,48431;19455;706;786;1492;;;4;0;
32;Akershus;3232;Nittedal;;;DEMN;Norgesdemokratene;0,6192;19455;30;44;74;;;0;0;
32;Akershus;3232;Nittedal;;;INP;Industri- og Næringspartiet;2,63576;19455;121;194;315;;;1;0;
32;Akershus;3232;Nittedal;;;KRISTNE;Konservativt;0,54389;19455;24;41;65;;;0;0;
32;Akershus;3234;Lunner;;;A;Arbeiderpartiet;42,36111;7366;764;1188;1952;;;11;0;
32;Akershus;3234;Lunner;;;SV;SV - Sosialistisk Venstreparti;4,21007;7366;80;114;194;;;1;0;
32;Akershus;3234;Lunner;;;RØDT;Rødt;3,68924;7366;72;98;170;;;1;0;
32;Akershus;3234;Lunner;;;SP;Senterpartiet;11,93576;7366;185;365;550;;;3;0;
32;Akershus;3234;Lunner;;;MDG;Miljøpartiet De Grønne;3,1033;7366;51;92;143;;;1;0;
32;Akershus;3234;Lunner;;;V;Venstre;3,03819;7366;51;89;140;;;1;0;
32;Akershus;3234;Lunner;;;H;Høyre;20,3342;7366;344;593;937;;;5;0;
32;Akershus;3234;Lunner;;;FRP;Fremskrittspartiet;9,20139;7366;132;292;424;;;2;0;
32;Akershus;3234;Lunner;;;KRISTNE;Konservativt;2,12674;7366;30;68;98;;;0;0;
32;Akershus;3236;Jevnaker;;;A;Arbeiderpartiet;48,4269;5564;753;817;1570;;;10;0;
32;Akershus;3236;Jevnaker;;;SV;SV - Sosialistisk Venstreparti;7,21777;5564;107;127;234;;;1;0;
32;Akershus;3236;Jevnaker;;;RØDT;Rødt;3,45466;5564;56;56;112;;;1;0;
32;Akershus;3236;Jevnaker;;;SP;Senterpartiet;7,15608;5564;99;133;232;;;1;0;
32;Akershus;3236;Jevnaker;;;MDG;Miljøpartiet De Grønne;2,83775;5564;43;49;92;;;0;0;
32;Akershus;3236;Jevnaker;;;H;Høyre;16,37878;5564;221;310;531;;;3;0;
32;Akershus;3236;Jevnaker;;;FRP;Fremskrittspartiet;14,52807;5564;205;266;471;;;3;0;
32;Akershus;3238;Nannestad;;;A;Arbeiderpartiet;25,57834;12025;614;945;1559;;;8;0;
32;Akershus;3238;Nannestad;;;SV;SV - Sosialistisk Venstreparti;3,19934;12025;62;133;195;;;1;0;
32;Akershus;3238;Nannestad;;;RØDT;Rødt;2,19852;12025;49;85;134;;;0;0;
32;Akershus;3238;Nannestad;;;SP;Senterpartiet;8,84331;12025;193;346;539;;;3;0;
32;Akershus;3238;Nannestad;;;KRF;Kristelig Folkeparti;3,75718;12025;93;136;229;;;1;0;
32;Akershus;3238;Nannestad;;;MDG;Miljøpartiet De Grønne;2,44463;12025;59;90;149;;;1;0;
32;Akershus;3238;Nannestad;;;V;Venstre;2,379;12025;42;103;145;;;1;0;
32;Akershus;3238;Nannestad;;;H;Høyre;18,04758;12025;376;724;1100;;;6;0;
32;Akershus;3238;Nannestad;;;FRP;Fremskrittspartiet;13,91304;12025;289;559;848;;;4;0;
32;Akershus;3238;Nannestad;;;DEMN;Norgesdemokratene;2,34619;12025;44;99;143;;;1;0;
32;Akershus;3238;Nannestad;;;INP;Industri- og Næringspartiet;4,54471;12025;88;189;277;;;1;0;
32;Akershus;3238;Nannestad;;;NANB;Nannestad bygdeliste;12,74815;12025;215;562;777;;;4;0;
32;Akershus;3240;Eidsvoll;;;A;Arbeiderpartiet;21,46448;21456;1287;1275;2562;;;8;0;
32;Akershus;3240;Eidsvoll;;;SV;SV - Sosialistisk Venstreparti;6,1746;21456;366;371;737;;;2;0;
32;Akershus;3240;Eidsvoll;;;RØDT;Rødt;3,15851;21456;191;186;377;;;1;0;
32;Akershus;3240;Eidsvoll;;;SP;Senterpartiet;7,97587;21456;356;596;952;;;3;0;
32;Akershus;3240;Eidsvoll;;;KRF;Kristelig Folkeparti;2,04424;21456;116;128;244;;;1;0;
32;Akershus;3240;Eidsvoll;;;MDG;Miljøpartiet De Grønne;2,88204;21456;170;174;344;;;1;0;
32;Akershus;3240;Eidsvoll;;;V;Venstre;2,58881;21456;137;172;309;;;1;0;
32;Akershus;3240;Eidsvoll;;;H;Høyre;32,02916;21456;2008;1815;3823;;;11;0;
32;Akershus;3240;Eidsvoll;;;FRP;Fremskrittspartiet;13,8321;21456;750;901;1651;;;5;0;
32;Akershus;3240;Eidsvoll;;;INP;Industri- og Næringspartiet;3,36796;21456;205;197;402;;;1;0;
32;Akershus;3240;Eidsvoll;;;LIBS;Liberalistene;0,46079;21456;30;25;55;;;0;0;
32;Akershus;3240;Eidsvoll;;;PP;Pensjonistpartiet;4,02145;21456;301;179;480;;;1;0;
32;Akershus;3242;Hurdal;;;A;Arbeiderpartiet;13,48074;2356;88;101;189;;;2;0;
32;Akershus;3242;Hurdal;;;SP;Senterpartiet;24,46505;2356;139;204;343;;;5;0;
32;Akershus;3242;Hurdal;;;KRF;Kristelig Folkeparti;6,4194;2356;43;47;90;;;1;0;
32;Akershus;3242;Hurdal;;;MDG;Miljøpartiet De Grønne;3,78031;2356;23;30;53;;;0;0;
32;Akershus;3242;Hurdal;;;V;Venstre;5,70613;2356;38;42;80;;;1;0;
32;Akershus;3242;Hurdal;;;H;Høyre;10,84165;2356;62;90;152;;;2;0;
32;Akershus;3242;Hurdal;;;FRP;Fremskrittspartiet;17,83167;2356;117;133;250;;;3;0;
32;Akershus;3242;Hurdal;;;FSVRØ;Fellesliste SV - Sosialistisk Venstreparti og Rødt;5,92011;2356;35;48;83;;;1;0;
32;Akershus;3242;Hurdal;;;GIH;Glad i Hurdal;11,55492;2356;56;106;162;;;2;0;
33;Buskerud;3301;Drammen;;;A;Arbeiderpartiet;21,91137;82457;5142;4648;9790;;;13;0;
33;Buskerud;3301;Drammen;;;SV;SV - Sosialistisk Venstreparti;4,60385;82457;1127;930;2057;;;3;0;
33;Buskerud;3301;Drammen;;;RØDT;Rødt;3,4154;82457;745;781;1526;;;2;0;
33;Buskerud;3301;Drammen;;;SP;Senterpartiet;2,69472;82457;505;699;1204;;;2;0;
33;Buskerud;3301;Drammen;;;KRF;Kristelig Folkeparti;2,72829;82457;583;636;1219;;;2;0;
33;Buskerud;3301;Drammen;;;MDG;Miljøpartiet De Grønne;3,63026;82457;888;734;1622;;;2;0;
33;Buskerud;3301;Drammen;;;V;Venstre;5,15219;82457;1041;1261;2302;;;3;0;
33;Buskerud;3301;Drammen;;;H;Høyre;30,18577;82457;7472;6015;13487;;;17;0;
33;Buskerud;3301;Drammen;;;FRP;Fremskrittspartiet;15,52596;82457;3499;3438;6937;;;9;0;
33;Buskerud;3301;Drammen;;;AAN;Alliansen - Alternativ for Norge;0,70501;82457;156;159;315;;;0;0;
33;Buskerud;3301;Drammen;;;DEMN;Norgesdemokratene;0,61996;82457;129;148;277;;;0;0;
33;Buskerud;3301;Drammen;;;INP;Industri- og Næringspartiet;2,71934;82457;547;668;1215;;;2;0;
33;Buskerud;3301;Drammen;;;KRISTNE;Konservativt;0,55282;82457;113;134;247;;;0;0;
33;Buskerud;3301;Drammen;;;LIBS;Liberalistene;0,41629;82457;97;89;186;;;0;0;
33;Buskerud;3301;Drammen;;;PP;Pensjonistpartiet;2,58729;82457;690;466;1156;;;1;0;
33;Buskerud;3301;Drammen;;;PS;Partiet Sentrum;1,48389;82457;298;365;663;;;1;0;
33;Buskerud;3301;Drammen;;;FID;Folk i Drammen;1,06759;82457;230;247;477;;;0;0;
33;Buskerud;3303;Kongsberg;;;A;Arbeiderpartiet;19,02391;22615;1220;1302;2522;;;7;0;
33;Buskerud;3303;Kongsberg;;;SV;SV - Sosialistisk Venstreparti;6,61537;22615;481;396;877;;;2;0;
33;Buskerud;3303;Kongsberg;;;RØDT;Rødt;1,77265;22615;124;111;235;;;0;0;
33;Buskerud;3303;Kongsberg;;;SP;Senterpartiet;16,33854;22615;834;1332;2166;;;6;0;
33;Buskerud;3303;Kongsberg;;;KRF;Kristelig Folkeparti;1,93106;22615;101;155;256;;;1;0;
33;Buskerud;3303;Kongsberg;;;MDG;Miljøpartiet De Grønne;4,24681;22615;300;263;563;;;2;0;
33;Buskerud;3303;Kongsberg;;;V;Venstre;3,49249;22615;212;251;463;;;1;0;
33;Buskerud;3303;Kongsberg;;;H;Høyre;27,3893;22615;1783;1848;3631;;;10;0;
33;Buskerud;3303;Kongsberg;;;FRP;Fremskrittspartiet;6,65309;22615;390;492;882;;;2;0;
33;Buskerud;3303;Kongsberg;;;DEMN;Norgesdemokratene;1,72739;22615;80;149;229;;;0;0;
33;Buskerud;3303;Kongsberg;;;KRISTNE;Konservativt;0,70906;22615;60;34;94;;;0;0;
33;Buskerud;3303;Kongsberg;;;KBL;Kongsberglista;10,10032;22615;633;706;1339;;;4;0;
33;Buskerud;3305;Ringerike;;;A;Arbeiderpartiet;22,3511;25525;2178;963;3141;;;9;0;
33;Buskerud;3305;Ringerike;;;SV;SV - Sosialistisk Venstreparti;6,18373;25525;589;280;869;;;3;0;
33;Buskerud;3305;Ringerike;;;RØDT;Rødt;4,10588;25525;409;168;577;;;2;0;
33;Buskerud;3305;Ringerike;;;SP;Senterpartiet;13,37793;25525;1116;764;1880;;;6;0;
33;Buskerud;3305;Ringerike;;;KRF;Kristelig Folkeparti;1,99246;25525;174;106;280;;;1;0;
33;Buskerud;3305;Ringerike;;;MDG;Miljøpartiet De Grønne;1,91418;25525;188;81;269;;;1;0;
33;Buskerud;3305;Ringerike;;;V;Venstre;3,53661;25525;289;208;497;;;1;0;
33;Buskerud;3305;Ringerike;;;H;Høyre;24,52857;25525;2434;1013;3447;;;10;0;
33;Buskerud;3305;Ringerike;;;FRP;Fremskrittspartiet;10,68099;25525;1064;437;1501;;;5;0;
33;Buskerud;3305;Ringerike;;;INP;Industri- og Næringspartiet;8,4039;25525;764;417;1181;;;4;0;
33;Buskerud;3305;Ringerike;;;LIBS;Liberalistene;1,03892;25525;97;49;146;;;0;0;
33;Buskerud;3305;Ringerike;;;PP;Pensjonistpartiet;1,88572;25525;203;62;265;;;1;0;
33;Buskerud;3310;Hole;;;A;Arbeiderpartiet;12,79034;5306;253;160;413;;;3;0;
33;Buskerud;3310;Hole;;;SV;SV - Sosialistisk Venstreparti;8,85723;5306;144;142;286;;;2;0;
33;Buskerud;3310;Hole;;;SP;Senterpartiet;14,61753;5306;236;236;472;;;3;0;
33;Buskerud;3310;Hole;;;KRF;Kristelig Folkeparti;3,74729;5306;64;57;121;;;1;0;
33;Buskerud;3310;Hole;;;MDG;Miljøpartiet De Grønne;2,41561;5306;54;24;78;;;0;0;
33;Buskerud;3310;Hole;;;V;Venstre;3,37566;5306;57;52;109;;;1;0;
33;Buskerud;3310;Hole;;;H;Høyre;45,52493;5306;927;543;1470;;;11;0;
33;Buskerud;3310;Hole;;;FRP;Fremskrittspartiet;8,67142;5306;174;106;280;;;2;0;
33;Buskerud;3312;Lier;;;A;Arbeiderpartiet;20,91574;21707;1326;1392;2718;;;8;0;
33;Buskerud;3312;Lier;;;SV;SV - Sosialistisk Venstreparti;3,87841;21707;262;242;504;;;2;0;
33;Buskerud;3312;Lier;;;RØDT;Rødt;2,03925;21707;129;136;265;;;1;0;
33;Buskerud;3312;Lier;;;SP;Senterpartiet;6,15621;21707;332;468;800;;;2;0;
33;Buskerud;3312;Lier;;;KRF;Kristelig Folkeparti;2,03155;21707;104;160;264;;;1;0;
33;Buskerud;3312;Lier;;;MDG;Miljøpartiet De Grønne;4,34783;21707;273;292;565;;;2;0;
33;Buskerud;3312;Lier;;;V;Venstre;4,7172;21707;263;350;613;;;2;0;
33;Buskerud;3312;Lier;;;H;Høyre;43,67834;21707;2843;2833;5676;;;18;0;
33;Buskerud;3312;Lier;;;FRP;Fremskrittspartiet;12,23548;21707;688;902;1590;;;5;0;
33;Buskerud;3314;Øvre Eiker;;;A;Arbeiderpartiet;21,20041;16138;1031;834;1865;;;8;0;
33;Buskerud;3314;Øvre Eiker;;;SV;SV - Sosialistisk Venstreparti;5,25179;16138;252;210;462;;;2;0;
33;Buskerud;3314;Øvre Eiker;;;RØDT;Rødt;2,43265;16138;112;102;214;;;1;0;
33;Buskerud;3314;Øvre Eiker;;;SP;Senterpartiet;15,2552;16138;671;671;1342;;;6;0;
33;Buskerud;3314;Øvre Eiker;;;KRF;Kristelig Folkeparti;2,93282;16138;136;122;258;;;1;0;
33;Buskerud;3314;Øvre Eiker;;;V;Venstre;4,22871;16138;195;177;372;;;2;0;
33;Buskerud;3314;Øvre Eiker;;;H;Høyre;30,71502;16138;1543;1159;2702;;;11;0;
33;Buskerud;3314;Øvre Eiker;;;FRP;Fremskrittspartiet;16,28964;16138;752;681;1433;;;6;0;
33;Buskerud;3314;Øvre Eiker;;;KRISTNE;Konservativt;1,69376;16138;82;67;149;;;0;0;
33;Buskerud;3316;Modum;;;A;Arbeiderpartiet;29,15175;11706;905;968;1873;;;11;0;
33;Buskerud;3316;Modum;;;SV;SV - Sosialistisk Venstreparti;4,12451;11706;112;153;265;;;1;0;
33;Buskerud;3316;Modum;;;RØDT;Rødt;3,53307;11706;108;119;227;;;1;0;
33;Buskerud;3316;Modum;;;SP;Senterpartiet;16,88716;11706;368;717;1085;;;6;0;
33;Buskerud;3316;Modum;;;KRF;Kristelig Folkeparti;3,47082;11706;93;130;223;;;1;0;
33;Buskerud;3316;Modum;;;MDG;Miljøpartiet De Grønne;1,88327;11706;47;74;121;;;0;0;
33;Buskerud;3316;Modum;;;V;Venstre;2,72374;11706;68;107;175;;;1;0;
33;Buskerud;3316;Modum;;;H;Høyre;18,56809;11706;560;633;1193;;;7;0;
33;Buskerud;3316;Modum;;;FRP;Fremskrittspartiet;19,65759;11706;494;769;1263;;;7;0;
33;Buskerud;3318;Krødsherad;;;A;Arbeiderpartiet;28,09077;1740;153;206;359;;;5;0;
33;Buskerud;3318;Krødsherad;;;SP;Senterpartiet;3,83412;1740;26;23;49;;;0;0;
33;Buskerud;3318;Krødsherad;;;H;Høyre;22,53521;1740;125;163;288;;;4;0;
33;Buskerud;3318;Krødsherad;;;BFR;Bygdelista Framover;45,53991;1740;327;255;582;;;8;0;
33;Buskerud;3320;Flå;;;A;Arbeiderpartiet;30,14827;862;75;108;183;;;4;0;
33;Buskerud;3320;Flå;;;SP;Senterpartiet;19,76936;862;51;69;120;;;3;0;
33;Buskerud;3320;Flå;;;BLFLÅ;Bygdelista for Flå;50,08237;862;150;154;304;;;6;0;
33;Buskerud;3322;Nesbyen;;;A;Arbeiderpartiet;30,39724;2727;224;304;528;;;6;0;
33;Buskerud;3322;Nesbyen;;;SP;Senterpartiet;30,97294;2727;218;320;538;;;7;0;
33;Buskerud;3322;Nesbyen;;;H;Høyre;29,99424;2727;193;328;521;;;6;0;
33;Buskerud;3322;Nesbyen;;;NBL;Nes bygdeliste;8,63558;2727;74;76;150;;;2;0;
33;Buskerud;3324;Gol;;;A;Arbeiderpartiet;43,04135;3862;452;516;968;;;9;0;
33;Buskerud;3324;Gol;;;SV;SV - Sosialistisk Venstreparti;5,15785;3862;63;53;116;;;1;0;
33;Buskerud;3324;Gol;;;RØDT;Rødt;1,68964;3862;16;22;38;;;0;0;
33;Buskerud;3324;Gol;;;SP;Senterpartiet;16,76301;3862;133;244;377;;;4;0;
33;Buskerud;3324;Gol;;;V;Venstre;7,11427;3862;86;74;160;;;2;0;
33;Buskerud;3324;Gol;;;H;Høyre;19,56425;3862;213;227;440;;;4;0;
33;Buskerud;3324;Gol;;;FRP;Fremskrittspartiet;6,66963;3862;84;66;150;;;1;0;
33;Buskerud;3326;Hemsedal;;;A;Arbeiderpartiet;9,57215;2000;55;77;132;;;2;0;
33;Buskerud;3326;Hemsedal;;;SV;SV - Sosialistisk Venstreparti;14,35823;2000;83;115;198;;;2;0;
33;Buskerud;3326;Hemsedal;;;SP;Senterpartiet;33,50254;2000;230;232;462;;;6;0;
33;Buskerud;3326;Hemsedal;;;KRF;Kristelig Folkeparti;6,38144;2000;41;47;88;;;1;0;
33;Buskerud;3326;Hemsedal;;;V;Venstre;3,91588;2000;17;37;54;;;0;0;
33;Buskerud;3326;Hemsedal;;;H;Høyre;20,4496;2000;162;120;282;;;4;0;
33;Buskerud;3326;Hemsedal;;;FRP;Fremskrittspartiet;9,13706;2000;42;84;126;;;2;0;
33;Buskerud;3326;Hemsedal;;;HBL;Hemsedal Bygdeliste;2,6831;2000;14;23;37;;;0;0;
33;Buskerud;3328;Ål;;;A;Arbeiderpartiet;31,34666;3795;345;486;831;;;8;0;
33;Buskerud;3328;Ål;;;SV;SV - Sosialistisk Venstreparti;5,77141;3795;81;72;153;;;1;0;
33;Buskerud;3328;Ål;;;RØDT;Rødt;1,9238;3795;28;23;51;;;0;0;
33;Buskerud;3328;Ål;;;SP;Senterpartiet;24,85854;3795;183;476;659;;;6;0;
33;Buskerud;3328;Ål;;;V;Venstre;4,45115;3795;50;68;118;;;1;0;
33;Buskerud;3328;Ål;;;H;Høyre;25,49981;3795;239;437;676;;;7;0;
33;Buskerud;3328;Ål;;;FRP;Fremskrittspartiet;6,14862;3795;62;101;163;;;2;0;
33;Buskerud;3330;Hol;;;A;Arbeiderpartiet;13,23467;3660;161;152;313;;;3;0;
33;Buskerud;3330;Hol;;;SV;SV - Sosialistisk Venstreparti;8,32981;3660;98;99;197;;;2;0;
33;Buskerud;3330;Hol;;;SP;Senterpartiet;26,68076;3660;257;374;631;;;5;0;
33;Buskerud;3330;Hol;;;V;Venstre;3,72093;3660;31;57;88;;;1;0;
33;Buskerud;3330;Hol;;;H;Høyre;34,46089;3660;414;401;815;;;7;0;
33;Buskerud;3330;Hol;;;FRP;Fremskrittspartiet;6,13108;3660;66;79;145;;;1;0;
33;Buskerud;3330;Hol;;;HOBL;Hol Bygdeliste;7,44186;3660;72;104;176;;;2;0;
33;Buskerud;3332;Sigdal;;;A;Arbeiderpartiet;15,19132;2838;80;186;266;;;3;0;
33;Buskerud;3332;Sigdal;;;SP;Senterpartiet;38,09252;2838;148;519;667;;;8;0;
33;Buskerud;3332;Sigdal;;;H;Høyre;13,24957;2838;74;158;232;;;3;0;
33;Buskerud;3332;Sigdal;;;FRP;Fremskrittspartiet;5,53969;2838;36;61;97;;;1;0;
33;Buskerud;3332;Sigdal;;;BYGDS;Bygdelista;27,9269;2838;101;388;489;;;6;0;
33;Buskerud;3334;Flesberg;;;A;Arbeiderpartiet;13,8322;2159;73;110;183;;;3;0;
33;Buskerud;3334;Flesberg;;;SP;Senterpartiet;35,90325;2159;182;293;475;;;7;0;
33;Buskerud;3334;Flesberg;;;H;Høyre;23,73394;2159;78;236;314;;;5;0;
33;Buskerud;3334;Flesberg;;;FRP;Fremskrittspartiet;18,97203;2159;84;167;251;;;4;0;
33;Buskerud;3334;Flesberg;;;FLBY;Bygdelista Flesberg;7,55858;2159;32;68;100;;;2;0;
33;Buskerud;3336;Rollag;;;A;Arbeiderpartiet;41,59178;1129;97;227;324;;;7;0;
33;Buskerud;3336;Rollag;;;SP;Senterpartiet;41,46341;1129;113;210;323;;;7;0;
33;Buskerud;3336;Rollag;;;FRP;Fremskrittspartiet;16,9448;1129;45;87;132;;;3;0;
33;Buskerud;3338;Nore og Uvdal;;;A;Arbeiderpartiet;17,32283;1996;66;154;220;;;4;0;
33;Buskerud;3338;Nore og Uvdal;;;SV;SV - Sosialistisk Venstreparti;9,84252;1996;41;84;125;;;2;0;
33;Buskerud;3338;Nore og Uvdal;;;SP;Senterpartiet;28,4252;1996;88;273;361;;;6;0;
33;Buskerud;3338;Nore og Uvdal;;;H;Høyre;15,74803;1996;58;142;200;;;3;0;
33;Buskerud;3338;Nore og Uvdal;;;FRP;Fremskrittspartiet;20,7874;1996;57;207;264;;;4;0;
33;Buskerud;3338;Nore og Uvdal;;;BLI;Bygdelista;7,87402;1996;23;77;100;;;2;0;
34;Innlandet;3401;Kongsvinger;;;A;Arbeiderpartiet;29,29166;14846;1169;1155;2324;-1,93115;;10;0;
34;Innlandet;3401;Kongsvinger;;;SV;SV - Sosialistisk Venstreparti;4,77691;14846;231;148;379;-0,21508;;2;0;
34;Innlandet;3401;Kongsvinger;;;RØDT;Rødt;3,85682;14846;150;156;306;1,06314;;1;0;
34;Innlandet;3401;Kongsvinger;;;SP;Senterpartiet;9,56642;14846;257;502;759;-13,90507;;3;0;
34;Innlandet;3401;Kongsvinger;;;KRF;Kristelig Folkeparti;1,94101;14846;67;87;154;-0,50918;;1;0;
34;Innlandet;3401;Kongsvinger;;;MDG;Miljøpartiet De Grønne;1,81497;14846;80;64;144;-0,78406;;0;0;
34;Innlandet;3401;Kongsvinger;;;V;Venstre;2,8359;14846;111;114;225;0,56889;;1;0;
34;Innlandet;3401;Kongsvinger;;;H;Høyre;19,87648;14846;853;724;1577;8,22088;;7;0;
34;Innlandet;3401;Kongsvinger;;;FRP;Fremskrittspartiet;11,01588;14846;372;502;874;3,63095;;4;0;
34;Innlandet;3401;Kongsvinger;;;DEMN;Norgesdemokratene;1,71414;14846;62;74;136;1,71414;;0;0;
34;Innlandet;3401;Kongsvinger;;;LIBS;Liberalistene;1,02092;14846;38;43;81;0,67744;;0;0;
34;Innlandet;3401;Kongsvinger;;;PP;Pensjonistpartiet;12,28888;14846;576;399;975;1,4691;;4;0;
34;Innlandet;3403;Hamar;;;A;Arbeiderpartiet;14,37453;26304;1189;1123;2312;-8,68035;;6;0;
34;Innlandet;3403;Hamar;;;SV;SV - Sosialistisk Venstreparti;6,45362;26304;509;529;1038;1,13374;;3;0;
34;Innlandet;3403;Hamar;;;RØDT;Rødt;3,79881;26304;296;315;611;0,3602;;2;0;
34;Innlandet;3403;Hamar;;;SP;Senterpartiet;2,69212;26304;158;275;433;-5,27524;;1;0;
34;Innlandet;3403;Hamar;;;KRF;Kristelig Folkeparti;2,75429;26304;191;252;443;0,33107;;1;0;
34;Innlandet;3403;Hamar;;;MDG;Miljøpartiet De Grønne;3,09624;26304;271;227;498;-1,51971;;1;0;
34;Innlandet;3403;Hamar;;;V;Venstre;8,41209;26304;516;837;1353;5,13544;;3;0;
34;Innlandet;3403;Hamar;;;H;Høyre;16,37031;26304;1239;1394;2633;7,21314;;6;0;
34;Innlandet;3403;Hamar;;;FRP;Fremskrittspartiet;4,91793;26304;301;490;791;1,64128;;2;0;
